TBA202104090,NYA,4,1,1,1,2,BCT1FFS,4,9,wendj002,L,wendj002,L,nelsn001,R,nelsn001,R,sancg002,brucj001,wadet002,lemad001,torrg001,taucm001,hicka001,frazc001,diazy001,,,K+WP.1-2,F,F,5,6,3,T,T,0,F,F,1,F,F,0,T,F,0,,F,F,,0,0,N,0,N,0,N,0,2,0,0,2,,,,F,F,F,F,F,F,F,F,F,nelsn001,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,41
TBA202104090,NYA,4,1,2,2,2,SBSFBFS,4,9,adamw002,R,adamw002,R,nelsn001,R,nelsn001,R,sancg002,brucj001,wadet002,lemad001,torrg001,taucm001,hicka001,frazc001,,diazy001,,K,F,F,6,7,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,2,0,2,,,,F,F,F,F,F,F,F,F,F,,nelsn001,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,42
TBA202104090,NYA,5,0,0,1,2,SBSX,4,9,taucm001,L,taucm001,L,hillr001,L,hillr001,L,zunim001,diazy001,loweb001,wendj002,adamw002,meada001,philb002,arozr001,,,,8/L78XD,T,F,7,8,2,T,T,0,F,F,1,F,F,0,F,F,8,L,F,F,78XD,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,43
TBA202104090,NYA,5,0,1,1,2,BSSX,4,9,wadet002,L,wadet002,L,hillr001,L,hillr001,L,zunim001,diazy001,loweb001,wendj002,adamw002,meada001,philb002,arozr001,,,,63/G4,F,F,4,9,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,4,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,44
TBA202104090,NYA,5,0,2,2,2,BCBTX,4,9,lemad001,R,lemad001,R,hillr001,L,hillr001,L,zunim001,diazy001,loweb001,wendj002,adamw002,meada001,philb002,arozr001,,,,43/G4D,F,F,5,1,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,4D,0,0,N,0,N,0,N,0,0,0,0,43,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,45
TBA202104090,NYA,5,1,0,2,1,.BBFX,4,9,philb002,L,philb002,L,luetl001,L,luetl001,L,sancg002,brucj001,wadet002,lemad001,torrg001,taucm001,hicka001,frazc001,,,,53/G6,T,F,8,8,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,6,0,0,N,0,N,0,N,0,0,0,0,53,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,46
TBA202104090,NYA,5,1,1,1,1,BFX,4,9,zunim001,R,zunim001,R,luetl001,L,luetl001,L,sancg002,brucj001,wadet002,lemad001,torrg001,taucm001,hicka001,frazc001,,,,63/G56,F,F,2,9,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,56,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,47
TBA202104090,NYA,5,1,2,2,2,CCBBX,4,9,tsuty001,L,tsuty001,L,luetl001,L,luetl001,L,sancg002,brucj001,wadet002,lemad001,torrg001,taucm001,hicka001,frazc001,,,,D7/L7L,F,F,10,1,21,T,T,2,F,F,0,F,F,0,F,F,7,L,F,F,7L,0,0,N,0,N,0,N,2,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,48
TBA202104090,NYA,5,1,2,3,2,S*BCFF*BBX,4,9,meada001,L,meada001,L,luetl001,L,luetl001,L,sancg002,brucj001,wadet002,lemad001,torrg001,taucm001,hicka001,frazc001,,tsuty001,,8/F89D,F,F,7,2,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,89D,0,0,N,0,N,0,N,0,0,2,0,8,,,,F,F,F,F,F,F,F,F,F,,luetl001,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,49
TBA202104090,NYA,6,0,0,1,1,BFX,4,9,stanm004,R,stanm004,R,hillr001,L,hillr001,L,zunim001,diazy001,loweb001,wendj002,adamw002,meada001,philb002,arozr001,,,,8/F8D,T,F,10,2,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,8D,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,50
TBA202104090,NYA,6,0,1,1,2,FBCFT,4,9,hicka001,R,hicka001,R,hillr001,L,hillr001,L,zunim001,diazy001,loweb001,wendj002,adamw002,meada001,philb002,arozr001,,,,K,F,F,8,3,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,51
TBA202104090,NYA,6,0,2,2,2,BFCBFX,4,9,torrg001,R,torrg001,R,hillr001,L,hillr001,L,zunim001,diazy001,loweb001,wendj002,adamw002,meada001,philb002,arozr001,,,,4/P2,F,F,6,4,2,T,T,0,F,F,1,F,F,0,F,F,4,P,F,F,2,0,0,N,0,N,0,N,0,0,0,0,4,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,4,0,0,0,0,0,0,0,52
TBA202104090,NYA,6,1,0,2,2,SBBSS,4,9,arozr001,R,arozr001,R,luetl001,L,luetl001,L,sancg002,brucj001,wadet002,lemad001,torrg001,taucm001,hicka001,frazc001,,,,K,T,F,9,3,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,53
TBA202104090,NYA,6,1,1,1,2,SFBS,4,9,loweb001,L,loweb001,L,luetl001,L,luetl001,L,sancg002,brucj001,wadet002,lemad001,torrg001,taucm001,hicka001,frazc001,,,,K,F,F,4,4,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,54
TBA202104090,NYA,6,1,2,0,1,FX,4,9,diazy001,R,diazy001,R,luetl001,L,luetl001,L,sancg002,brucj001,wadet002,lemad001,torrg001,taucm001,hicka001,frazc001,,,,D8/F89XD+,F,F,3,5,21,T,T,2,F,F,0,F,F,0,F,F,8,F,F,F,89XD,0,0,N,0,N,0,N,2,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,55
TBA202104090,NYA,6,1,2,0,1,SX,4,9,wendj002,L,wendj002,L,luetl001,L,luetl001,L,sancg002,brucj001,wadet002,lemad001,torrg001,taucm001,hicka001,frazc001,,diazy001,,7/L78D,F,F,5,6,2,T,T,0,F,F,1,F,F,0,F,F,7,L,F,F,78D,0,0,N,0,N,0,N,0,0,2,0,7,,,,F,F,F,F,F,F,F,F,F,,luetl001,,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,56
TBA202104090,NYA,7,0,0,0,2,.FS*S,4,9,brucj001,L,brucj001,L,strih001,R,strih001,R,zunim001,diazy001,loweb001,wendj002,adamw002,meada001,philb002,arozr001,,,,K,T,F,3,5,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,57
TBA202104090,NYA,7,0,1,3,1,BSBBB,4,9,sancg002,R,sancg002,R,strih001,R,strih001,R,zunim001,diazy001,loweb001,wendj002,adamw002,meada001,philb002,arozr001,,,,W,F,F,2,6,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,58
TBA202104090,NYA,7,0,1,0,2,SSC,4,9,frazc001,R,frazc001,R,strih001,R,strih001,R,zunim001,diazy001,loweb001,wendj002,adamw002,meada001,philb002,arozr001,sancg002,,,K,F,F,9,7,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,0,0,2,,,,F,F,F,F,F,F,F,F,F,strih001,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,59
